year,id,ext,den,cal,Reef
1880,HKO01B,1.9560,1.2370,2.4180,HKO
1881,HKO01B,1.2950,1.1970,1.5500,HKO
1882,HKO01B,1.3970,1.2200,1.7040,HKO
1883,HKO01B,2.2610,1.2440,2.8120,HKO
1884,HKO01B,1.3720,1.1640,1.5970,HKO
1885,HKO01B,2.1340,1.1940,2.5480,HKO
1886,HKO01B,0.6860,1.1860,0.8130,HKO
1887,HKO01B,0.9400,1.1720,1.1020,HKO
1888,HKO01B,1.5750,1.2330,1.9410,HKO
1889,HKO01B,1.4730,1.2110,1.7850,HKO
1890,HKO01B,0.8640,1.2180,1.0520,HKO
1891,HKO01B,1.3210,1.2470,1.6460,HKO
1892,HKO01B,1.2950,1.2540,1.6240,HKO
1893,HKO01B,1.2190,1.1190,1.3640,HKO
1894,HKO01B,1.6510,1.1600,1.9160,HKO
1895,HKO01B,1.6510,1.2280,2.0280,HKO
1896,HKO01B,0.6100,1.2080,0.7360,HKO
1897,HKO01B,1.8030,1.2900,2.3270,HKO
1898,HKO01B,1.1940,1.2910,1.5410,HKO
1899,HKO01B,0.8890,1.2900,1.1470,HKO
1900,HKO01B,1.5490,1.3160,2.0390,HKO
1901,HKO01B,1.6510,1.3600,2.2450,HKO
1902,HKO01B,1.0410,1.3720,1.4280,HKO
1903,HKO01B,1.3720,1.3510,1.8530,HKO
1904,HKO01B,1.2700,1.3260,1.6850,HKO
1905,HKO01B,1.6760,1.3110,2.1970,HKO
1906,HKO01B,1.3970,1.2910,1.8030,HKO
1907,HKO01B,1.4480,1.2700,1.8380,HKO
1908,HKO01B,1.3460,1.2590,1.6950,HKO
1909,HKO01B,1.3210,1.2190,1.6100,HKO
1910,HKO01B,1.8030,1.2080,2.1790,HKO
1911,HKO01B,0.8640,1.2050,1.0400,HKO
1912,HKO01B,1.3970,1.2490,1.7450,HKO
1913,HKO01B,1.2450,1.1970,1.4900,HKO
1914,HKO01B,1.2950,1.1440,1.4820,HKO
1915,HKO01B,0.8890,1.0570,0.9400,HKO
1916,HKO01B,1.6255,1.0940,1.7783,HKO
1917,HKO01B,1.4478,1.1080,1.6042,HKO
1918,HKO01B,1.2700,1.2480,1.5850,HKO
1919,HKO01B,1.2190,1.0910,1.3300,HKO
1920,HKO01B,0.9910,1.0200,1.0100,HKO
1921,HKO01B,1.9300,1.1380,2.1960,HKO
1922,HKO01B,1.0670,1.1070,1.1810,HKO
1923,HKO01B,2.0403,1.0760,2.1954,HKO
1924,HKO01B,2.2350,1.0520,2.3510,HKO
1925,HKO01B,0.6860,1.0610,0.7280,HKO
1926,HKO01B,1.8030,1.0920,1.9690,HKO
1927,HKO01B,0.8890,1.0650,0.9470,HKO
1928,HKO01B,1.4730,1.0320,1.5200,HKO
1929,HKO01B,2.1590,1.0570,2.2810,HKO
1930,HKO01B,2.0570,1.1460,2.3570,HKO
1931,HKO01B,1.2950,1.1480,1.4870,HKO
1932,HKO01B,1.4730,1.1850,1.7450,HKO
1933,HKO01B,2.0830,1.1790,2.4550,HKO
1934,HKO01B,1.3720,1.1840,1.6230,HKO
1935,HKO01B,1.2190,1.1780,1.4360,HKO
1936,HKO01B,1.6000,1.1480,1.8380,HKO
1937,HKO01B,1.6260,1.1510,1.8710,HKO
1938,HKO01B,1.8290,1.1650,2.1300,HKO
1939,HKO01B,1.4730,1.1890,1.7520,HKO
1940,HKO01B,1.6000,1.1970,1.9160,HKO
1941,HKO01B,1.7780,1.2230,2.1740,HKO
1942,HKO01B,1.4480,1.1820,1.7110,HKO
1943,HKO01B,1.4220,1.2340,1.7550,HKO
1944,HKO01B,0.6100,1.2440,0.7580,HKO
1945,HKO01B,0.9910,1.2600,1.2480,HKO
1946,HKO01B,1.3970,1.2410,1.7340,HKO
1947,HKO01B,1.8540,1.2120,2.2470,HKO
1948,HKO01B,1.2700,1.2440,1.5790,HKO
1949,HKO01B,1.2190,1.2520,1.5260,HKO
1950,HKO01B,1.9810,1.2180,2.4130,HKO
1951,HKO01B,1.2950,1.2350,1.6000,HKO
1952,HKO01B,1.4730,1.2540,1.8470,HKO
1953,HKO01B,1.8290,1.2840,2.3490,HKO
1954,HKO01B,0.7110,1.2050,0.8570,HKO
1955,HKO01B,1.3210,1.1760,1.5540,HKO
1956,HKO01B,1.7270,1.2750,2.2010,HKO
1957,HKO01B,1.4220,1.3440,1.9120,HKO
1958,HKO01B,1.0160,1.3230,1.3440,HKO
1959,HKO01B,0.8640,1.3920,1.2020,HKO
1960,HKO01B,1.2700,1.3980,1.7760,HKO
1961,HKO01B,0.6860,1.2300,0.8430,HKO
1962,HKO01B,1.3720,1.1920,1.6350,HKO
1963,HKO01B,0.6350,1.1060,0.7020,HKO
1964,HKO01B,0.9650,1.0800,1.0420,HKO
1965,HKO01B,1.9810,1.1550,2.2880,HKO
1966,HKO01B,1.3210,1.1940,1.5770,HKO
1967,HKO01B,0.7870,1.2050,0.9490,HKO
1968,HKO01B,1.7780,1.2280,2.1840,HKO
1969,HKO01B,0.8380,1.2380,1.0380,HKO
1970,HKO01B,1.3210,1.1940,1.5780,HKO
1971,HKO01B,1.1680,1.2290,1.4360,HKO
1972,HKO01B,1.7020,1.1680,1.9890,HKO
1973,HKO01B,1.0920,1.1530,1.2600,HKO
1974,HKO01B,1.1940,1.1240,1.3410,HKO
1975,HKO01B,1.3460,1.2040,1.6210,HKO
1976,HKO01B,1.6260,1.2050,1.9590,HKO
1977,HKO01B,1.3210,1.1950,1.5780,HKO
1978,HKO01B,0.8380,1.1330,0.9500,HKO
1979,HKO01B,1.2190,1.1490,1.4010,HKO
1980,HKO01B,1.0415,1.1080,1.1540,HKO
1981,HKO01B,0.8640,1.1910,1.0290,HKO
1982,HKO01B,1.2950,1.1610,1.5040,HKO
1983,HKO01B,1.8290,1.2170,2.2250,HKO
1984,HKO01B,1.7020,1.2600,2.1440,HKO
1985,HKO01B,0.9400,1.1680,1.0980,HKO
1972,HOPB01,1.8290,1.2950,2.3690,HOP
1973,HOPB01,1.7270,1.1400,1.9690,HOP
1974,HOPB01,1.6760,1.1970,2.0070,HOP
1975,HOPB01,1.7530,1.2530,2.1960,HOP
1976,HOPB01,1.6000,1.2960,2.0740,HOP
1977,HOPB01,1.5240,1.2710,1.9370,HOP
1978,HOPB01,1.7270,1.2440,2.1490,HOP
1979,HOPB01,1.4730,1.1890,1.7520,HOP
1980,HOPB01,1.3970,1.2270,1.7140,HOP
1981,HOPB01,1.7780,1.1650,2.0710,HOP
1982,HOPB01,1.1680,1.1110,1.2990,HOP
1983,HOPB01,1.6000,1.1040,1.7670,HOP
1984,HOPB01,1.3460,1.1200,1.5080,HOP
1985,HOPB01,1.3970,1.1350,1.5850,HOP
1986,HOPB01,1.7270,1.1680,2.0180,HOP
1987,HOPB01,1.4730,1.1340,1.6710,HOP
1988,HOPB01,1.4480,1.1440,1.6560,HOP
1989,HOPB01,1.7020,1.1990,2.0400,HOP
1990,HOPB01,1.4730,1.2170,1.7930,HOP
1991,HOPB01,1.2190,1.3150,1.6040,HOP
1972,HOPB02,1.9943,1.3340,2.6604,HOP
1973,HOPB02,1.7530,1.2270,2.1500,HOP
1974,HOPB02,1.2450,1.1970,1.4890,HOP
1975,HOPB02,1.7780,1.2250,2.1781,HOP
1976,HOPB02,1.4730,1.2190,1.7960,HOP
1977,HOPB02,1.3720,1.2440,1.7060,HOP
1978,HOPB02,1.6260,1.2540,2.0390,HOP
1979,HOPB02,1.6260,1.3110,2.1320,HOP
1980,HOPB02,1.6000,1.3960,2.2340,HOP
1981,HOPB02,1.0670,1.4290,1.5240,HOP
1982,HOPB02,1.3210,1.3940,1.8410,HOP
1983,HOPB02,1.3460,1.3750,1.8510,HOP
1984,HOPB02,1.8540,1.3200,2.4480,HOP
1985,HOPB02,1.5750,1.2420,1.9560,HOP
1986,HOPB02,1.7530,1.2140,2.1280,HOP
1987,HOPB02,1.9050,1.2180,2.3200,HOP
1988,HOPB02,1.4730,1.2270,1.8070,HOP
1989,HOPB02,2.2610,1.1520,2.6050,HOP
1990,HOPB02,1.8290,1.1900,2.1770,HOP
1991,HOPB02,1.6260,1.2500,2.0330,HOP
1971,HOPB09,1.7270,1.1180,1.9300,HOP
1972,HOPB09,1.2450,1.1000,1.3690,HOP
1973,HOPB09,1.4480,0.9990,1.4460,HOP
1974,HOPB09,2.3880,1.0020,2.3930,HOP
1975,HOPB09,2.1590,0.9390,2.0270,HOP
1976,HOPB09,1.8030,1.0170,1.8340,HOP
1977,HOPB09,1.1180,1.0170,1.1360,HOP
1978,HOPB09,1.9050,1.0560,2.0130,HOP
1979,HOPB09,1.5240,1.0720,1.6340,HOP
1980,HOPB09,1.7530,1.0570,1.8530,HOP
1981,HOPB09,1.7527,1.1060,1.9385,HOP
1982,HOPB09,1.0920,1.1030,1.2040,HOP
1983,HOPB09,1.7270,1.1050,1.9090,HOP
1984,HOPB09,1.7780,1.0840,1.9280,HOP
1985,HOPB09,1.4730,1.0260,1.5120,HOP
1986,HOPB09,1.4480,0.9980,1.4440,HOP
1987,HOPB09,1.8030,1.0330,1.8630,HOP
1988,HOPB09,1.4730,1.0770,1.5870,HOP
1989,HOPB09,1.1940,1.0640,1.2700,HOP
1990,HOPB09,1.5490,1.0410,1.6130,HOP
1991,HOPB09,1.2190,1.0520,1.2830,HOP
1791,JNE01A,1.6760,1.1380,1.9070,JNE
1792,JNE01A,1.3970,1.1700,1.6345,JNE
1793,JNE01A,1.1940,1.1470,1.3695,JNE
1794,JNE01A,0.9910,1.2030,1.1910,JNE
1795,JNE01A,1.0670,1.2300,1.3120,JNE
1796,JNE01A,1.1430,1.2770,1.4590,JNE
1797,JNE01A,1.0920,1.2950,1.4140,JNE
1798,JNE01A,1.0920,1.3260,1.4480,JNE
1799,JNE01A,0.5080,1.1890,0.6040,JNE
1800,JNE01A,0.7620,1.1940,0.9100,JNE
1801,JNE01A,0.8890,1.2130,1.0780,JNE
1802,JNE01A,1.0160,1.1620,1.1810,JNE
1803,JNE01A,0.9910,1.1360,1.1250,JNE
1804,JNE01A,0.8130,1.1270,0.9160,JNE
1805,JNE01A,0.9140,1.1090,1.0140,JNE
1806,JNE01A,0.5080,1.0820,0.5490,JNE
1807,JNE01A,0.8640,1.1310,0.9770,JNE
1808,JNE01A,1.2450,1.0990,1.3670,JNE
1809,JNE01A,1.5240,1.1270,1.7180,JNE
1810,JNE01A,0.7620,1.1110,0.8470,JNE
1811,JNE01A,1.0920,1.0890,1.1890,JNE
1812,JNE01A,0.6600,1.0870,0.7180,JNE
1813,JNE01A,0.8130,1.1470,0.9320,JNE
1814,JNE01A,0.7495,1.1020,0.8259,JNE
1815,JNE01A,0.6860,1.1440,0.7850,JNE
1816,JNE01A,0.8640,1.1550,0.9980,JNE
1817,JNE01A,0.8380,1.1710,0.9810,JNE
1818,JNE01A,0.4830,1.0990,0.5300,JNE
1819,JNE01A,1.3210,1.1540,1.5240,JNE
1820,JNE01A,0.7620,1.1440,0.8720,JNE
1821,JNE01A,1.0920,1.1020,1.2030,JNE
1822,JNE01A,0.5330,1.1210,0.5980,JNE
1823,JNE01A,1.4990,1.1160,1.6730,JNE
1824,JNE01A,0.8890,1.0790,0.9590,JNE
1825,JNE01A,1.3210,1.1270,1.4890,JNE
1826,JNE01A,0.9140,1.1550,1.0560,JNE
1827,JNE01A,0.7870,1.1440,0.9010,JNE
1828,JNE01A,0.7870,1.1530,0.9080,JNE
1829,JNE01A,0.9400,1.1530,1.0840,JNE
1830,JNE01A,0.6350,1.1000,0.6980,JNE
1831,JNE01A,0.7620,1.1330,0.8630,JNE
1832,JNE01A,1.1343,1.1860,1.3453,JNE
1833,JNE01A,0.9140,1.0860,0.9930,JNE
1834,JNE01A,0.9778,1.0070,0.9846,JNE
1835,JNE01A,1.0415,1.0430,1.0863,JNE
1836,JNE01A,1.6003,1.0290,1.6467,JNE
1837,JNE01A,1.0670,0.9980,1.0650,JNE
1838,JNE01A,1.3210,1.0150,1.3410,JNE
1839,JNE01A,0.8765,0.9810,0.8598,JNE
1840,JNE01A,0.7370,1.0240,0.7540,JNE
1841,JNE01A,1.0670,1.0420,1.1110,JNE
1842,JNE01A,1.0410,1.0760,1.1210,JNE
1843,JNE01A,0.7110,1.0870,0.7730,JNE
1844,JNE01A,0.6860,1.0710,0.7340,JNE
1845,JNE01A,1.0670,1.0840,1.1570,JNE
1846,JNE01A,0.6100,1.0640,0.6490,JNE
1847,JNE01A,0.6860,1.0630,0.7290,JNE
1848,JNE01A,1.4220,1.1090,1.5780,JNE
1849,JNE01A,1.2950,1.0310,1.3360,JNE
1850,JNE01A,1.2190,1.0520,1.2820,JNE
1851,JNE01A,0.9400,1.0510,0.9870,JNE
1852,JNE01A,0.5330,1.0610,0.5660,JNE
1853,JNE01A,1.2190,1.0970,1.3380,JNE
1854,JNE01A,1.1680,1.0900,1.2740,JNE
1855,JNE01A,0.9910,1.0270,1.0170,JNE
1856,JNE01A,1.1180,0.9920,1.1080,JNE
1857,JNE01A,1.0410,0.9600,1.0000,JNE
1858,JNE01A,1.2190,1.0290,1.2540,JNE
1859,JNE01A,1.6260,1.0930,1.7770,JNE
1860,JNE01A,1.1815,1.0755,1.2780,JNE
1861,JNE01A,0.7370,1.0580,0.7790,JNE
1862,JNE01A,0.8890,1.0220,0.9080,JNE
1863,JNE01A,1.4220,1.0350,1.4720,JNE
1864,JNE01A,1.0670,1.0240,1.0930,JNE
1865,JNE01A,1.0670,1.0120,1.0790,JNE
1866,JNE01A,0.9140,1.0170,0.9300,JNE
1867,JNE01A,1.2700,1.0430,1.3250,JNE
1868,JNE01A,0.8890,1.0050,0.8930,JNE
1869,JNE01A,0.9140,1.0440,0.9550,JNE
1870,JNE01A,1.0920,1.0770,1.1770,JNE
1871,JNE01A,1.1680,1.0530,1.2310,JNE
1872,JNE01A,1.3460,1.1110,1.4960,JNE
1873,JNE01A,0.9140,1.1000,1.0060,JNE
1874,JNE01A,1.4220,1.0910,1.5510,JNE
1875,JNE01A,0.7870,1.0500,0.8270,JNE
1876,JNE01A,1.1680,1.0450,1.2210,JNE
1877,JNE01A,1.1180,1.0220,1.1420,JNE
1878,JNE01A,1.0670,1.0550,1.1250,JNE
1879,JNE01A,0.9910,1.0220,1.0130,JNE
1880,JNE01A,1.3970,0.9850,1.3760,JNE
1881,JNE01A,1.1430,0.9870,1.1290,JNE
1882,JNE01A,1.0160,0.9980,1.0140,JNE
1883,JNE01A,0.9400,0.9920,0.9320,JNE
1884,JNE01A,1.1430,0.9640,1.1020,JNE
1885,JNE01A,1.2950,1.0340,1.3400,JNE
1886,JNE01A,0.7620,1.0440,0.7950,JNE
1887,JNE01A,1.7020,1.0410,1.7720,JNE
1888,JNE01A,1.6510,1.0600,1.7500,JNE
1889,JNE01A,1.0160,1.0400,1.0566,JNE
1890,JNE01A,1.0670,1.0870,1.1600,JNE
1891,JNE01A,0.7870,1.1060,0.8710,JNE
1892,JNE01A,1.1940,1.0680,1.2752,JNE
1893,JNE01A,0.9270,1.0160,0.9418,JNE
1894,JNE01A,0.6600,1.0570,0.6980,JNE
1895,JNE01A,1.2450,1.0570,1.3150,JNE
1896,JNE01A,0.5840,1.0040,0.5870,JNE
1897,JNE01A,1.2450,1.0550,1.3130,JNE
1898,JNE01A,0.6350,1.1150,0.7080,JNE
1899,JNE01A,1.5750,1.1020,1.7360,JNE
1900,JNE01A,1.1680,1.0350,1.2090,JNE
1901,JNE01A,0.6100,1.0200,0.6220,JNE
1902,JNE01A,0.6860,1.0840,0.7430,JNE
1903,JNE01A,1.2950,1.1180,1.4480,JNE
1904,JNE01A,1.1940,1.1140,1.3300,JNE
1905,JNE01A,1.1430,1.1010,1.2580,JNE
1906,JNE01A,1.1180,1.1250,1.2570,JNE
1907,JNE01A,1.3210,1.1240,1.4850,JNE
1908,JNE01A,0.5080,1.0950,0.5560,JNE
1909,JNE01A,1.6510,1.0930,1.8040,JNE
1910,JNE01A,1.0670,1.0375,1.1390,JNE
1911,JNE01A,0.4830,0.9820,0.4740,JNE
1912,JNE01A,0.8640,1.0840,0.9360,JNE
1913,JNE01A,0.9650,1.0790,1.0410,JNE
1914,JNE01A,0.4830,1.0200,0.4920,JNE
1915,JNE01A,0.6100,1.0480,0.6390,JNE
1916,JNE01A,0.5330,1.0750,0.5740,JNE
1917,JNE01A,0.6100,1.1510,0.7020,JNE
1918,JNE01A,0.6860,1.1130,0.7630,JNE
1919,JNE01A,0.8130,1.0840,0.8810,JNE
1920,JNE01A,0.9400,1.0950,1.0290,JNE
1921,JNE01A,0.9910,1.0830,1.0730,JNE
1922,JNE01A,0.8640,1.0480,0.9050,JNE
1923,JNE01A,0.9650,1.0990,1.0600,JNE
1924,JNE01A,0.6600,1.0870,0.7180,JNE
1925,JNE01A,0.9400,1.0750,1.0110,JNE
1926,JNE01A,0.9910,1.0730,1.0630,JNE
1927,JNE01A,1.1180,1.1060,1.2360,JNE
1928,JNE01A,0.8380,1.0820,0.9070,JNE
1929,JNE01A,0.5330,1.0860,0.5790,JNE
1930,JNE01A,0.6350,1.0330,0.6560,JNE
1931,JNE01A,1.1940,1.0250,1.2240,JNE
1932,JNE01A,0.8380,0.9740,0.8170,JNE
1933,JNE01A,0.5590,0.9840,0.5500,JNE
1934,JNE01A,0.9910,1.0520,1.0420,JNE
1935,JNE01A,1.4480,1.0500,1.5210,JNE
1936,JNE01A,0.8130,1.0440,0.8480,JNE
1937,JNE01A,0.8890,1.0460,0.9300,JNE
1938,JNE01A,0.7370,1.0390,0.7650,JNE
1939,JNE01A,0.9400,1.0490,0.9860,JNE
1940,JNE01A,1.3210,1.0170,1.3430,JNE
1941,JNE01A,0.6600,0.9610,0.6340,JNE
1942,JNE01A,0.7620,0.9190,0.7000,JNE
1943,JNE01A,1.3720,0.9510,1.3050,JNE
1944,JNE01A,1.0413,0.9720,1.0121,JNE
1945,JNE01A,1.2950,0.9910,1.2840,JNE
1946,JNE01A,1.1180,0.9650,1.0790,JNE
1947,JNE01A,1.8030,0.9960,1.7950,JNE
1948,JNE01A,0.9140,1.0160,0.9290,JNE
1949,JNE01A,1.1940,1.0520,1.2560,JNE
1950,JNE01A,0.7370,1.0640,0.7840,JNE
1951,JNE01A,1.1940,1.0220,1.2210,JNE
1952,JNE01A,1.0410,0.9920,1.0330,JNE
1953,JNE01A,0.9140,0.9970,0.9120,JNE
1954,JNE01A,1.6260,1.0200,1.6570,JNE
1955,JNE01A,1.3460,1.0230,1.3780,JNE
1956,JNE01A,1.8290,0.9920,1.8140,JNE
1957,JNE01A,1.2450,0.9890,1.2310,JNE
1958,JNE01A,0.5080,0.9810,0.4990,JNE
1959,JNE01A,0.9650,0.9970,0.9620,JNE
1960,JNE01A,0.5840,1.0050,0.5870,JNE
1961,JNE01A,0.8890,1.0120,0.8990,JNE
1962,JNE01A,1.2450,0.9790,1.2180,JNE
1963,JNE01A,1.4987,1.0020,1.5017,JNE
1964,JNE01A,1.0670,0.9820,1.0480,JNE
1965,JNE01A,0.8890,0.9520,0.8470,JNE
1966,JNE01A,0.8640,0.9350,0.8080,JNE
1967,JNE01A,0.8890,0.9780,0.8700,JNE
1968,JNE01A,0.6100,0.9880,0.6020,JNE
1969,JNE01A,0.8640,1.0140,0.8750,JNE
1970,JNE01A,1.6260,1.0460,1.7000,JNE
1971,JNE01A,1.2950,0.9920,1.2850,JNE
1972,JNE01A,1.2450,0.9900,1.2320,JNE
1973,JNE01A,1.3460,0.9830,1.3240,JNE
1974,JNE01A,0.4570,0.9490,0.4340,JNE
1975,JNE01A,1.7780,0.9760,1.7360,JNE
1976,JNE01A,1.2950,0.9850,1.2760,JNE
1977,JNE01A,1.4990,0.9980,1.4950,JNE
1978,JNE01A,1.2450,0.9390,1.1680,JNE
1979,JNE01A,1.6260,0.9540,1.5510,JNE
1980,JNE01A,1.2950,0.9650,1.2497,JNE
1981,JNE01A,1.5110,0.9700,1.4657,JNE
1982,JNE01A,1.7270,0.9940,1.7160,JNE
1983,JNE01A,1.7780,0.9790,1.7410,JNE
1984,JNE01A,1.3720,1.0370,1.4220,JNE
1985,JNE01A,1.4220,1.1170,1.5890,JNE
1986,JNE01A,1.3970,1.0940,1.5290,JNE
1861,KEL02As2,1.6760,1.4880,2.4950,KEL
1862,KEL02As2,1.4990,1.3300,1.9930,KEL
1863,KEL02As2,1.3460,1.3440,1.8100,KEL
1864,KEL02As2,1.7270,1.2430,2.1470,KEL
1865,KEL02As2,1.8800,1.1990,2.2540,KEL
1866,KEL02As2,1.9940,1.2360,2.4646,KEL
1867,KEL02As2,2.1080,1.2210,2.5750,KEL
1868,KEL02As2,1.8800,1.2280,2.3070,KEL
1869,KEL02As2,1.3460,1.2090,1.6280,KEL
1870,KEL02As2,1.5240,1.2040,1.8340,KEL
1871,KEL02As2,1.5875,1.2490,1.9828,KEL
1872,KEL02As2,1.6510,1.2200,2.0140,KEL
1873,KEL02As2,1.7780,1.2180,2.1650,KEL
1874,KEL02As2,1.8540,1.2090,2.2420,KEL
1875,KEL02As2,1.5750,1.3020,2.0510,KEL
1876,KEL02As2,2.1080,1.3670,2.8830,KEL
1877,KEL02As2,1.6318,1.4640,2.3434,KEL
1878,KEL02As2,1.3936,1.5125,2.0736,KEL
1879,KEL02As2,1.2746,1.5368,1.9386,KEL
1880,KEL02As2,1.2150,1.5489,1.8712,KEL
1881,KEL02As2,1.1853,1.5549,1.8375,KEL
1882,KEL02As2,1.1555,1.5610,1.8037,KEL
1883,KEL02As2,1.7270,1.5560,2.6880,KEL
1884,KEL02As2,1.1180,1.4660,1.6390,KEL
1885,KEL02As2,1.4225,1.4790,2.1039,KEL
1886,KEL02As2,1.7270,1.4340,2.4770,KEL
1887,KEL02As2,2.0955,1.4090,2.9526,KEL
1888,KEL02As2,2.4640,1.4950,3.6837,KEL
1889,KEL02As2,2.1590,1.3790,2.9770,KEL
1890,KEL02As2,1.2450,1.3440,1.6720,KEL
1891,KEL02As2,1.2450,1.3920,1.7330,KEL
1892,KEL02As2,1.6510,1.4260,2.3550,KEL
1893,KEL02As2,1.3460,1.2970,1.7460,KEL
1894,KEL02As2,1.4730,1.3140,1.9360,KEL
1895,KEL02As2,2.2860,1.4290,3.2660,KEL
1896,KEL02As2,0.9650,1.4390,1.3890,KEL
1897,KEL02As2,1.1680,1.3780,1.6100,KEL
1898,KEL02As2,1.0410,1.0970,1.1430,KEL
1899,KEL02As2,1.6765,0.9040,1.5156,KEL
1900,KEL02As2,1.6765,1.2240,2.0520,KEL
1901,KEL02As2,1.2450,1.1920,1.4830,KEL
1902,KEL02As2,1.6510,1.2110,2.0000,KEL
1903,KEL02As2,1.3460,1.1720,1.5780,KEL
1904,KEL02As2,1.3460,1.1000,1.4810,KEL
1905,KEL02As2,1.7020,1.2810,2.1800,KEL
1906,KEL02As2,2.4380,1.2270,2.9930,KEL
1907,KEL02As2,1.1180,1.1720,1.3100,KEL
1908,KEL02As2,1.3970,1.1720,1.6370,KEL
1909,KEL02As2,1.6760,1.1880,1.9920,KEL
1910,KEL02As2,1.6260,1.1410,1.8550,KEL
1911,KEL02As2,1.6760,1.0360,1.7370,KEL
1912,KEL02As2,1.5240,1.2110,1.8460,KEL
1913,KEL02As2,1.8540,1.0210,1.8930,KEL
1914,KEL02As2,1.6760,1.2420,2.0810,KEL
1915,KEL02As2,1.3460,1.0270,1.3820,KEL
1916,KEL02As2,1.7270,1.2130,2.0950,KEL
1917,KEL02As2,1.4990,1.1570,1.7340,KEL
1918,KEL02As2,1.9050,1.1470,2.1840,KEL
1919,KEL02As2,1.4990,1.0760,1.6120,KEL
1920,KEL02As2,1.9560,1.1350,2.2190,KEL
1921,KEL02As2,1.6000,1.1530,1.8460,KEL
1922,KEL02As2,1.8290,1.1900,2.1760,KEL
1923,KEL02As2,1.6260,1.1590,1.8840,KEL
1924,KEL02As2,1.7020,1.1710,1.9920,KEL
1925,KEL02As2,1.9300,1.0990,2.1220,KEL
1926,KEL02As2,1.8290,1.1350,2.0760,KEL
1927,KEL02As2,1.3210,1.1850,1.5660,KEL
1928,KEL02As2,1.8030,1.2350,2.2270,KEL
1929,KEL02As2,1.4730,1.1710,1.7240,KEL
1930,KEL02As2,2.0830,1.1560,2.4080,KEL
1931,KEL02As2,1.5490,1.0980,1.7020,KEL
1932,KEL02As2,1.9560,1.1160,2.1830,KEL
1933,KEL02As2,1.7020,1.1110,1.8920,KEL
1934,KEL02As2,1.9300,1.0860,2.0960,KEL
1935,KEL02As2,1.6760,1.1080,1.8570,KEL
1936,KEL02As2,1.6510,1.1730,1.9360,KEL
1937,KEL02As2,1.7270,1.2720,2.1980,KEL
1938,KEL02As2,1.5490,1.2900,1.9990,KEL
1939,KEL02As2,1.6260,1.3150,2.1380,KEL
1940,KEL02As2,2.0070,1.2730,2.5550,KEL
1941,KEL02As2,1.1430,1.2160,1.3900,KEL
1942,KEL02As2,1.9050,1.1960,2.2780,KEL
1943,KEL02As2,1.2190,1.2070,1.4710,KEL
1944,KEL02As2,1.6260,1.2150,1.9750,KEL
1945,KEL02As2,2.5400,1.1830,3.0050,KEL
1946,KEL02As2,1.1680,1.2190,1.4250,KEL
1947,KEL02As2,1.2950,1.1990,1.5540,KEL
1948,KEL02As2,1.9300,1.2100,2.3360,KEL
1949,KEL02As2,1.6760,1.2090,2.0260,KEL
1950,KEL02As2,1.7530,1.2160,2.1300,KEL
1951,KEL02As2,1.7270,1.2680,2.1910,KEL
1952,KEL02As2,1.2700,1.2760,1.6210,KEL
1953,KEL02As2,1.7780,1.2740,2.2650,KEL
1954,KEL02As2,1.2190,1.2510,1.5260,KEL
1955,KEL02As2,1.7020,1.1550,1.9650,KEL
1956,KEL02As2,1.4990,1.1670,1.7480,KEL
1957,KEL02As2,1.5750,1.1830,1.8630,KEL
1958,KEL02As2,1.6000,1.1920,1.9080,KEL
1959,KEL02As2,1.8540,1.2000,2.2250,KEL
1960,KEL02As2,2.2350,1.3940,3.1150,KEL
1961,KEL02As2,1.2950,1.4690,1.9030,KEL
1962,KEL02As2,1.4990,1.4580,2.1850,KEL
1963,KEL02As2,2.0830,1.3690,2.8500,KEL
1964,KEL02As2,1.4480,1.3580,1.9670,KEL
1965,KEL02As2,1.7780,1.3560,2.4110,KEL
1966,KEL02As2,1.3460,1.3000,1.7510,KEL
1967,KEL02As2,1.5490,1.3590,2.1050,KEL
1968,KEL02As2,1.5750,1.3900,2.1880,KEL
1969,KEL02As2,1.6000,1.3270,2.1230,KEL
1970,KEL02As2,1.9560,1.3510,2.6420,KEL
1971,KEL02As2,1.2700,1.3700,1.7400,KEL
1972,KEL02As2,1.6760,1.3970,2.3420,KEL
1973,KEL02As2,1.5240,1.4160,2.1580,KEL
1974,KEL02As2,1.5490,1.4400,2.2320,KEL
1975,KEL02As2,1.7530,1.4210,2.4910,KEL
1976,KEL02As2,1.9050,1.3710,2.6110,KEL
1977,KEL02As2,2.1080,1.3860,2.9220,KEL
1978,KEL02As2,1.5750,1.3360,2.1040,KEL
1979,KEL02As2,2.2100,1.2840,2.8370,KEL
1980,KEL02As2,1.9300,1.2440,2.4010,KEL
1981,KEL02As2,1.6260,1.3450,2.1860,KEL
1982,KEL02As2,1.4990,1.2810,1.9200,KEL
1983,KEL02As2,1.8030,1.0490,1.8910,KEL
1984,KEL02As2,2.3620,1.0690,2.5250,KEL
1985,KEL02As2,1.6760,1.1480,1.9240,KEL
1986,KEL02As2,1.9810,1.1550,2.2890,KEL
1987,KEL02As2,1.8540,1.1280,2.0910,KEL
1988,KEL02As2,1.5750,1.1270,1.7750,KEL
1989,KEL02As2,1.9815,1.0910,2.1618,KEL
1990,KEL02As2,2.3880,1.1820,2.8230,KEL
1991,KEL02As2,2.3620,1.1090,2.6210,KEL
